Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Max,Min,If,if,ifs
8/4/2013,4,August,2013,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
8/4/2015,4,August,2015,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
12/8/2013,8,December,2013,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
12/8/2015,8,December,2015,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
2/12/2014,12,February,2014,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
2/12/2016,12,February,2016,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
3/26/2014,26,March,2014,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
3/26/2016,26,March,2016,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
5/30/2014,30,May,2014,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
5/30/2016,30,May,2016,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
5/31/2014,31,May,2014,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
5/31/2016,31,May,2016,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
6/20/2014,20,June,2014,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
6/20/2016,20,June,2016,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
6/24/2014,24,June,2014,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
6/24/2016,24,June,2016,18,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,656,2171,2827,,,,,
8/13/2013,13,August,2013,47,Adults (35-64),M,Australia,Queensland,Clothing,Shorts,"Women's Mountain Shorts, L",20,26,70,656,520,1176,,,,,
3/25/2014,25,March,2014,32,Young Adults (25-34),F,Australia,Queensland,Clothing,Shorts,"Women's Mountain Shorts, L",20,26,70,656,520,1176,,,,,
1/8/2016,8,January,2016,32,Young Adults (25-34),M,Australia,Queensland,Clothing,Shorts,"Women's Mountain Shorts, S",20,26,70,656,520,1176,,,,,
12/24/2012,24,December,2012,36,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,657,1426,2083,,,,,
11/9/2012,9,November,2012,33,Young Adults (25-34),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,657,1426,2083,,,,,
12/14/2012,14,December,2012,32,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,657,1426,2083,,,,,
5/16/2016,16,May,2016,31,Young Adults (25-34),M,Germany,Hamburg,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,657,1426,2083,,,,,
3/5/2012,5,March,2012,31,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,657,1426,2083,,,,,
2/10/2012,10,February,2012,28,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,657,1426,2083,,,,,
3/22/2015,22,March,2015,26,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,657,1426,2083,,,,,
12/31/2012,31,December,2012,25,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,657,1426,2083,,,,,
11/13/2012,13,November,2012,24,Youth (<25),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,657,1426,2083,,,,,
4/6/2016,6,April,2016,24,Youth (<25),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,657,1426,2083,,,,,
8/4/2013,4,August,2013,53,Adults (35-64),F,United States,Washington,Accessories,Hydration Packs,Hydration Pack - 70 oz.,30,21,55,657,630,1287,,,,,
9/7/2013,7,September,2013,33,Young Adults (25-34),M,United States,Washington,Accessories,Hydration Packs,Hydration Pack - 70 oz.,30,21,55,657,630,1287,,,,,
5/25/2014,25,May,2014,52,Adults (35-64),F,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, M",23,26,70,658,598,1256,,,,,
6/3/2016,3,June,2016,51,Adults (35-64),M,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, M",23,26,70,658,598,1256,,,,,
7/10/2014,10,July,2014,49,Adults (35-64),F,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, L",23,26,70,658,598,1256,,,,,
4/13/2014,13,April,2014,42,Adults (35-64),M,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, M",23,26,70,658,598,1256,,,,,
6/28/2014,28,June,2014,33,Young Adults (25-34),M,United States,Washington,Clothing,Shorts,"Women's Mountain Shorts, S",23,26,70,658,598,1256,,,,,
11/4/2013,4,November,2013,60,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, L",17,24,64,658,408,1066,,,,,
4/8/2014,8,April,2014,52,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, M",17,24,64,658,408,1066,,,,,
1/2/2016,2,January,2016,47,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, L",17,24,64,658,408,1066,,,,,
2/13/2014,13,February,2014,47,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, L",17,24,64,658,408,1066,,,,,
1/5/2016,5,January,2016,46,Adults (35-64),F,United States,California,Clothing,Vests,"Classic Vest, S",17,24,64,658,408,1066,,,,,
7/22/2016,22,July,2016,38,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, S",17,24,64,658,408,1066,,,,,
7/31/2016,31,July,2016,38,Adults (35-64),F,United States,California,Clothing,Vests,"Classic Vest, S",17,24,64,658,408,1066,,,,,
10/8/2013,8,October,2013,32,Young Adults (25-34),M,United States,California,Clothing,Vests,"Classic Vest, M",17,24,64,658,408,1066,,,,,
10/8/2015,8,October,2015,32,Young Adults (25-34),M,United States,California,Clothing,Vests,"Classic Vest, M",17,24,64,658,408,1066,,,,,
10/8/2013,8,October,2013,50,Adults (35-64),M,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
8/18/2015,18,August,2015,47,Adults (35-64),F,United States,Oregon,Accessories,Hydration Packs,Hydration Pack - 70 oz.,25,21,55,658,525,1183,,,,,
5/10/2016,10,May,2016,46,Adults (35-64),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
4/11/2016,11,April,2016,43,Adults (35-64),M,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
9/18/2015,18,September,2015,37,Adults (35-64),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
1/25/2014,25,January,2014,36,Adults (35-64),M,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
2/1/2016,1,February,2016,36,Adults (35-64),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
6/13/2016,13,June,2016,33,Young Adults (25-34),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
9/15/2015,15,September,2015,31,Young Adults (25-34),F,United States,Oregon,Accessories,Hydration Packs,Hydration Pack - 70 oz.,25,21,55,658,525,1183,,,,,
12/8/2013,8,December,2013,27,Young Adults (25-34),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
8/24/2013,24,August,2013,26,Young Adults (25-34),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
12/30/2013,30,December,2013,22,Youth (<25),M,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,658,420,1078,,,,,
8/8/2013,8,August,2013,60,Adults (35-64),F,France,Seine et Marne,Clothing,Shorts,"Women's Mountain Shorts, S",21,26,70,659,546,1205,,,,,
1/24/2014,24,January,2014,44,Adults (35-64),F,Australia,South Australia,Clothing,Shorts,"Women's Mountain Shorts, S",21,26,70,659,546,1205,,,,,
9/3/2013,3,September,2013,43,Adults (35-64),F,Germany,Saarland,Clothing,Shorts,"Women's Mountain Shorts, L",21,26,70,659,546,1205,,,,,
4/7/2014,7,April,2014,40,Adults (35-64),M,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, S",16,26,70,659,416,1075,,,,,
2/4/2014,4,February,2014,39,Adults (35-64),F,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, L",16,26,70,659,416,1075,,,,,
9/13/2013,13,September,2013,34,Young Adults (25-34),F,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, S",16,26,70,659,416,1075,,,,,
12/11/2015,11,December,2015,34,Young Adults (25-34),F,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, S",16,26,70,659,416,1075,,,,,
2/2/2016,2,February,2016,29,Young Adults (25-34),F,France,Somme,Clothing,Shorts,"Women's Mountain Shorts, L",21,26,70,659,546,1205,,,,,
10/28/2013,28,October,2013,23,Youth (<25),M,France,Seine Saint Denis,Clothing,Shorts,"Women's Mountain Shorts, S",21,26,70,659,546,1205,,,,,
8/30/2015,30,August,2015,63,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",32,13,35,659,416,1075,,,,,
10/19/2015,19,October,2015,44,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",32,13,35,659,416,1075,,,,,
7/20/2016,20,July,2016,42,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",32,13,35,659,416,1075,,,,,
10/7/2015,7,October,2015,41,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",32,13,35,659,416,1075,,,,,
11/8/2015,8,November,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",32,13,35,659,416,1075,,,,,
3/10/2016,10,March,2016,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",32,13,35,659,416,1075,,,,,
5/21/2016,21,May,2016,23,Youth (<25),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",32,13,35,659,416,1075,,,,,
6/6/2016,6,June,2016,40,Adults (35-64),M,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2,1482,2384,660,2964,3624,,,,,
10/10/2015,10,October,2015,57,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",31,13,35,660,403,1063,,,,,
4/7/2016,7,April,2016,53,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",31,13,35,660,403,1063,,,,,
4/29/2016,29,April,2016,44,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",31,13,35,660,403,1063,,,,,
4/4/2016,4,April,2016,42,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",31,13,35,660,403,1063,,,,,
3/23/2016,23,March,2016,41,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",31,13,35,660,403,1063,,,,,
2/17/2016,17,February,2016,37,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",31,13,35,660,403,1063,,,,,
8/28/2015,28,August,2015,37,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",31,13,35,660,403,1063,,,,,
2/4/2016,4,February,2016,37,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",31,13,35,660,403,1063,,,,,
9/23/2015,23,September,2015,35,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",31,13,35,660,403,1063,,,,,
10/27/2015,27,October,2015,31,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,31,13,35,660,403,1063,,,,,
1/26/2016,26,January,2016,31,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,31,13,35,660,403,1063,,,,,
10/4/2015,4,October,2015,27,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",31,13,35,660,403,1063,,,,,
4/10/2016,10,April,2016,26,Young Adults (25-34),M,France,Charente-Maritime,Accessories,Helmets,"Sport-100 Helmet, Red",31,13,35,660,403,1063,,,,,
6/2/2016,2,June,2016,38,Adults (35-64),M,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, S",19,26,70,663,494,1157,,,,,
10/4/2015,4,October,2015,32,Young Adults (25-34),M,France,Nord,Clothing,Shorts,"Women's Mountain Shorts, S",19,26,70,663,494,1157,,,,,
12/7/2015,7,December,2015,23,Youth (<25),F,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, M",19,26,70,663,494,1157,,,,,
11/6/2015,6,November,2015,18,Youth (<25),M,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, S",19,26,70,663,494,1157,,,,,
9/25/2013,25,September,2013,40,Adults (35-64),F,Germany,Hamburg,Accessories,Hydration Packs,Hydration Pack - 70 oz.,22,21,55,663,462,1125,,,,,
5/2/2016,2,May,2016,52,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,664,405,1069,,,,,
9/9/2013,9,September,2013,47,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,664,405,1069,,,,,
5/13/2016,13,May,2016,42,Adults (35-64),M,Canada,British Columbia,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,664,405,1069,,,,,
1/16/2014,16,January,2014,27,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Shorts,"Women's Mountain Shorts, L",17,26,70,665,442,1107,,,,,
11/14/2015,14,November,2015,51,Adults (35-64),F,Australia,New South Wales,Clothing,Vests,"Classic Vest, S",21,24,64,665,504,1169,,,,,
8/24/2015,24,August,2015,24,Youth (<25),M,Australia,New South Wales,Clothing,Vests,"Classic Vest, M",21,24,64,665,504,1169,,,,,
12/7/2013,7,December,2013,23,Youth (<25),M,Australia,New South Wales,Clothing,Vests,"Classic Vest, M",21,24,64,665,504,1169,,,,,
12/13/2013,13,December,2013,58,Adults (35-64),M,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,666,590,1256,,,,,
12/13/2015,13,December,2015,58,Adults (35-64),M,Australia,Victoria,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,666,590,1256,,,,,
11/3/2013,3,November,2013,40,Adults (35-64),M,France,Val de Marne,Accessories,Bike Stands,All-Purpose Bike Stand,10,59,159,666,590,1256,,,,,
5/4/2014,4,May,2014,45,Adults (35-64),F,France,Hauts de Seine,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,666,450,1116,,,,,
7/29/2016,29,July,2016,18,Youth (<25),F,Germany,Hessen,Accessories,Bike Racks,Hitch Rack - 4-Bike,10,45,120,666,450,1116,,,,,
10/26/2012,26,October,2012,51,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507,,,,,
10/3/2015,3,October,2015,51,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507,,,,,
10/30/2012,30,October,2012,51,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
12/7/2015,7,December,2015,47,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507,,,,,
7/17/2012,17,July,2012,46,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,667,840,1507,,,,,
1/20/2016,20,January,2016,46,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,667,840,1507,,,,,
4/9/2016,9,April,2016,46,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,667,840,1507,,,,,
5/10/2016,10,May,2016,46,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,667,840,1507,,,,,
7/27/2012,27,July,2012,46,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,667,840,1507,,,,,
5/11/2016,11,May,2016,46,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,667,840,1507,,,,,
6/21/2012,21,June,2012,37,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2,420,769,667,840,1507,,,,,
12/2/2012,2,December,2012,37,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2,420,769,667,840,1507,,,,,
12/2/2011,2,December,2011,37,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2,420,769,667,840,1507,,,,,
12/11/2012,11,December,2012,37,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2,420,769,667,840,1507,,,,,
12/12/2012,12,December,2012,37,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2,420,769,667,840,1507,,,,,
6/24/2015,24,June,2015,37,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2,420,769,667,840,1507,,,,,
2/14/2016,14,February,2016,37,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",2,420,769,667,840,1507,,,,,
12/7/2012,7,December,2012,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
12/26/2012,26,December,2012,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
12/26/2011,26,December,2011,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
8/3/2015,3,August,2015,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
9/18/2015,18,September,2015,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
11/5/2015,5,November,2015,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
12/13/2015,13,December,2015,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
2/3/2016,3,February,2016,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
9/20/2012,20,September,2012,26,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
7/11/2012,11,July,2012,23,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
7/14/2012,14,July,2012,22,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
7/29/2015,29,July,2015,22,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
11/12/2015,12,November,2015,22,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
12/20/2015,20,December,2015,22,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",2,420,769,667,840,1507,,,,,
7/12/2015,12,July,2015,21,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,667,840,1507,,,,,
11/2/2012,2,November,2012,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507,,,,,
10/14/2015,14,October,2015,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507,,,,,
12/24/2015,24,December,2015,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507,,,,,
5/9/2016,9,May,2016,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507,,,,,
6/28/2014,28,June,2014,43,Adults (35-64),F,United Kingdom,England,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,668,441,1109,,,,,
12/12/2013,12,December,2013,30,Young Adults (25-34),M,United Kingdom,England,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,668,441,1109,,,,,
5/7/2014,7,May,2014,24,Youth (<25),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,668,441,1109,,,,,
10/27/2013,27,October,2013,21,Youth (<25),F,France,Essonne,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,668,441,1109,,,,,
3/6/2014,6,March,2014,65,Seniors (64+),F,Canada,British Columbia,Clothing,Vests,"Classic Vest, M",17,24,64,669,408,1077,,,,,
7/3/2016,3,July,2016,53,Adults (35-64),F,Canada,British Columbia,Clothing,Vests,"Classic Vest, S",17,24,64,669,408,1077,,,,,
1/18/2014,18,January,2014,49,Adults (35-64),F,Canada,British Columbia,Clothing,Vests,"Classic Vest, L",17,24,64,669,408,1077,,,,,
1/18/2016,18,January,2016,49,Adults (35-64),F,Canada,British Columbia,Clothing,Vests,"Classic Vest, L",17,24,64,669,408,1077,,,,,
4/21/2014,21,April,2014,40,Adults (35-64),F,Canada,British Columbia,Clothing,Vests,"Classic Vest, S",17,24,64,669,408,1077,,,,,
12/9/2015,9,December,2015,35,Adults (35-64),F,Canada,British Columbia,Clothing,Vests,"Classic Vest, L",17,24,64,669,408,1077,,,,,
7/30/2014,30,July,2014,32,Young Adults (25-34),M,Canada,British Columbia,Clothing,Vests,"Classic Vest, L",17,24,64,669,408,1077,,,,,
5/30/2016,30,May,2016,63,Adults (35-64),F,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,669,420,1089,,,,,
2/1/2014,1,February,2014,49,Adults (35-64),F,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,669,420,1089,,,,,
9/19/2013,19,September,2013,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,669,420,1089,,,,,
10/1/2013,1,October,2013,22,Youth (<25),M,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,669,420,1089,,,,,
12/25/2013,25,December,2013,20,Youth (<25),M,Canada,British Columbia,Accessories,Hydration Packs,Hydration Pack - 70 oz.,20,21,55,669,420,1089,,,,,
9/19/2015,19,September,2015,32,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Black, 44",3,295,540,670,885,1555,,,,,
